1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
770.6104, 764.7025, 764.3049, 763.6774, 762.7473, 761.4772, 762.6323, 760.9647, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1145, 17947
771.3381, 764.7600, 764.2399, 763.7624, 762.7298, 761.3896, 762.5173, 760.9172, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1130, 18097
774.3858, 765.4850, 764.2375, 763.8149, 762.7498, 761.3797, 762.5148, 760.7996, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1112, 18245
776.1509, 765.8876, 764.3749, 764.0024, 762.9048, 761.4622, 762.5573, 760.8846, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1097, 18398
776.3435, 766.2726, 764.6575, 764.0799, 763.0873, 761.7072, 762.6848, 760.9547, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1082, 18547
776.4310, 766.1451, 764.5825, 764.1724, 763.0698, 761.5972, 762.5923, 760.8322, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1064, 18697
776.4210, 765.9201, 764.5000, 764.2424, 763.0549, 761.4297, 762.4973, 760.7271, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1049, 18847
776.4810, 765.9700, 764.4800, 764.2125, 762.9724, 761.4197, 762.4697, 760.7371, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1031, 18997
776.2360, 766.0526, 764.5574, 764.3474, 763.1174, 761.4197, 762.4722, 760.7471, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1016, 19145
776.0435, 766.1776, 764.4800, 764.2000, 763.0449, 761.5273, 762.5223, 760.7922, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1001, 19297
775.4634, 765.8826, 764.3825, 764.2200, 762.9748, 761.4022, 762.4498, 760.7046, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 983, 19447
775.0108, 765.7076, 764.3200, 764.1624, 762.9473, 761.3672, 762.3572, 760.6696, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 968, 19597
774.4783, 765.5925, 764.1375, 764.1224, 762.8574, 761.2847, 762.2798, 760.6196, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 950, 19747
